GeoName,Year,DataValue,Unit,Multiplier
"Scott, MO",2013,39142,Number of persons,0
"Scott, MO",2014,38784,Number of persons,0
"Scott, MO",2015,38899,Number of persons,0
"Scott, MO",2004,39704,Number of persons,0
"Scott, MO",2005,39719,Number of persons,0
"Scott, MO",2006,39626,Number of persons,0
"Scott, MO",2007,39509,Number of persons,0
"Scott, MO",2008,39293,Number of persons,0
"Scott, MO",2009,39185,Number of persons,0
"Scott, MO",2010,39262,Number of persons,0
"Scott, MO",2011,39127,Number of persons,0
"Scott, MO",2012,39118,Number of persons,0
"Shannon, MO",2004,8254,Number of persons,0
"Shannon, MO",2005,8300,Number of persons,0
"Shannon, MO",2006,8313,Number of persons,0
"Shannon, MO",2007,8402,Number of persons,0
"Shannon, MO",2008,8420,Number of persons,0
"Shannon, MO",2009,8446,Number of persons,0
"Shannon, MO",2010,8414,Number of persons,0
"Shannon, MO",2011,8260,Number of persons,0
"Shannon, MO",2012,8059,Number of persons,0
"Shannon, MO",2013,7898,Number of persons,0
"Shannon, MO",2014,7787,Number of persons,0
"Shannon, MO",2015,7653,Number of persons,0
"Shelby, MO",2004,6661,Number of persons,0
"Shelby, MO",2005,6683,Number of persons,0
"Shelby, MO",2006,6533,Number of persons,0
"Shelby, MO",2007,6500,Number of persons,0
"Shelby, MO",2008,6421,Number of persons,0
"Shelby, MO",2009,6369,Number of persons,0
"Shelby, MO",2010,6369,Number of persons,0
"Shelby, MO",2011,6255,Number of persons,0
"Shelby, MO",2012,6255,Number of persons,0
"Shelby, MO",2013,6210,Number of persons,0
"Shelby, MO",2014,6167,Number of persons,0
"Shelby, MO",2015,6195,Number of persons,0
"Stoddard, MO",2004,30064,Number of persons,0
"Stoddard, MO",2005,30240,Number of persons,0
"Stoddard, MO",2006,30314,Number of persons,0
"Stoddard, MO",2007,30253,Number of persons,0
"Stoddard, MO",2008,30062,Number of persons,0
"Stoddard, MO",2009,29821,Number of persons,0
"Stoddard, MO",2010,30017,Number of persons,0
"Stoddard, MO",2011,29808,Number of persons,0
"Stoddard, MO",2012,29740,Number of persons,0
"Stoddard, MO",2013,29692,Number of persons,0
"Stoddard, MO",2014,29649,Number of persons,0
"Stoddard, MO",2015,29571,Number of persons,0
"Stone, MO",2013,31271,Number of persons,0
"Stone, MO",2014,30942,Number of persons,0
"Stone, MO",2015,30694,Number of persons,0
"Stone, MO",2004,30542,Number of persons,0
"Stone, MO",2005,30800,Number of persons,0
"Stone, MO",2006,31546,Number of persons,0
"Stone, MO",2007,31966,Number of persons,0
"Stone, MO",2008,32119,Number of persons,0
"Stone, MO",2009,32214,Number of persons,0
"Stone, MO",2010,32210,Number of persons,0
"Stone, MO",2011,31974,Number of persons,0
"Stone, MO",2012,31628,Number of persons,0
"Sullivan, MO",2004,6925,Number of persons,0
"Sullivan, MO",2005,6840,Number of persons,0
"Sullivan, MO",2006,6783,Number of persons,0
"Sullivan, MO",2007,6706,Number of persons,0
"Sullivan, MO",2008,6736,Number of persons,0
"Sullivan, MO",2009,6689,Number of persons,0
"Sullivan, MO",2010,6735,Number of persons,0
"Sullivan, MO",2011,6657,Number of persons,0
"Sullivan, MO",2012,6544,Number of persons,0
"Sullivan, MO",2013,6480,Number of persons,0
"Sullivan, MO",2014,6452,Number of persons,0
"Sullivan, MO",2015,6339,Number of persons,0
"Taney, MO",2009,50794,Number of persons,0
"Taney, MO",2010,51904,Number of persons,0
"Taney, MO",2011,52659,Number of persons,0
"Taney, MO",2012,52916,Number of persons,0
"Taney, MO",2013,53280,Number of persons,0
"Taney, MO",2014,53836,Number of persons,0
"Taney, MO",2015,54248,Number of persons,0
"Taney, MO",2004,43381,Number of persons,0
"Taney, MO",2005,44635,Number of persons,0
"Taney, MO",2006,46200,Number of persons,0
"Taney, MO",2007,48020,Number of persons,0
"Taney, MO",2008,49711,Number of persons,0
"Texas, MO",2008,25597,Number of persons,0
"Texas, MO",2007,25490,Number of persons,0
"Texas, MO",2006,25385,Number of persons,0
"Texas, MO",2005,24961,Number of persons,0
"Texas, MO",2004,24845,Number of persons,0
"Texas, MO",2015,25327,Number of persons,0
"Texas, MO",2014,25385,Number of persons,0
"Texas, MO",2013,25473,Number of persons,0
"Texas, MO",2012,25643,Number of persons,0
"Texas, MO",2011,25848,Number of persons,0
"Texas, MO",2010,26026,Number of persons,0
"Texas, MO",2009,25790,Number of persons,0
"Vernon, MO",2004,20620,Number of persons,0
"Vernon, MO",2005,20722,Number of persons,0
"Vernon, MO",2006,20715,Number of persons,0
"Vernon, MO",2007,20746,Number of persons,0
"Vernon, MO",2008,20891,Number of persons,0
"Vernon, MO",2009,21071,Number of persons,0
"Vernon, MO",2010,21141,Number of persons,0
"Vernon, MO",2011,20995,Number of persons,0
"Vernon, MO",2012,20768,Number of persons,0
"Vernon, MO",2013,20744,Number of persons,0
"Vernon, MO",2014,20677,Number of persons,0
"Vernon, MO",2015,20385,Number of persons,0
"Warren, MO",2014,32854,Number of persons,0
"Warren, MO",2013,32735,Number of persons,0
"Warren, MO",2012,32573,Number of persons,0
"Warren, MO",2011,32520,Number of persons,0
"Warren, MO",2010,32594,Number of persons,0
"Warren, MO",2009,32320,Number of persons,0
"Warren, MO",2008,31975,Number of persons,0
"Warren, MO",2007,31152,Number of persons,0
"Warren, MO",2006,30175,Number of persons,0
"Warren, MO",2005,29095,Number of persons,0
"Warren, MO",2004,27971,Number of persons,0
"Warren, MO",2015,33125,Number of persons,0
"Washington, MO",2013,24784,Number of persons,0
"Washington, MO",2014,24608,Number of persons,0
"Washington, MO",2015,24221,Number of persons,0
"Washington, MO",2004,24174,Number of persons,0
"Washington, MO",2005,24211,Number of persons,0
"Washington, MO",2006,24619,Number of persons,0
"Washington, MO",2007,24856,Number of persons,0
"Washington, MO",2008,25113,Number of persons,0
"Washington, MO",2009,25111,Number of persons,0
"Washington, MO",2010,25170,Number of persons,0
"Washington, MO",2011,24968,Number of persons,0
"Washington, MO",2012,24838,Number of persons,0
"Wayne, MO",2009,13486,Number of persons,0
"Wayne, MO",2008,13397,Number of persons,0
"Wayne, MO",2007,13356,Number of persons,0
"Wayne, MO",2006,13429,Number of persons,0
"Wayne, MO",2005,13514,Number of persons,0
"Wayne, MO",2004,13394,Number of persons,0
"Wayne, MO",2015,12399,Number of persons,0
"Wayne, MO",2014,12634,Number of persons,0
"Wayne, MO",2013,12823,Number of persons,0
"Wayne, MO",2012,12955,Number of persons,0
"Wayne, MO",2011,13171,Number of persons,0
"Wayne, MO",2010,13467,Number of persons,0
"Webster, MO",2009,35997,Number of persons,0
"Webster, MO",2010,36306,Number of persons,0
"Webster, MO",2011,36375,Number of persons,0
"Webster, MO",2012,36315,Number of persons,0
"Webster, MO",2013,36432,Number of persons,0
"Webster, MO",2014,36781,Number of persons,0
"Webster, MO",2015,37281,Number of persons,0
"Webster, MO",2004,33394,Number of persons,0
"Webster, MO",2005,34005,Number of persons,0
"Webster, MO",2006,34692,Number of persons,0
"Webster, MO",2007,35477,Number of persons,0
"Webster, MO",2008,35938,Number of persons,0
"Worth, MO",2009,2199,Number of persons,0
"Worth, MO",2010,2152,Number of persons,0
"Worth, MO",2011,2119,Number of persons,0
"Worth, MO",2012,2082,Number of persons,0
"Worth, MO",2013,2082,Number of persons,0
"Worth, MO",2014,2058,Number of persons,0
"Worth, MO",2015,2047,Number of persons,0
"Worth, MO",2004,2269,Number of persons,0
"Worth, MO",2005,2231,Number of persons,0
"Worth, MO",2006,2202,Number of persons,0
"Worth, MO",2007,2217,Number of persons,0
"Worth, MO",2008,2166,Number of persons,0
"Wright, MO",2004,18226,Number of persons,0
"Wright, MO",2005,18489,Number of persons,0
"Wright, MO",2006,18554,Number of persons,0
"Wright, MO",2007,18713,Number of persons,0
"Wright, MO",2008,18904,Number of persons,0
"Wright, MO",2009,18633,Number of persons,0
"Wright, MO",2010,18773,Number of persons,0
"Wright, MO",2011,18552,Number of persons,0
"Wright, MO",2012,18527,Number of persons,0
"Wright, MO",2013,18291,Number of persons,0
"Wright, MO",2014,18143,Number of persons,0
"Wright, MO",2015,18076,Number of persons,0
"St. Louis (Independent City), MO",2004,330988,Number of persons,0
"St. Louis (Independent City), MO",2005,324945,Number of persons,0
"St. Louis (Independent City), MO",2006,320131,Number of persons,0
"St. Louis (Independent City), MO",2007,317959,Number of persons,0
"St. Louis (Independent City), MO",2008,317955,Number of persons,0
"St. Louis (Independent City), MO",2009,318842,Number of persons,0
"St. Louis (Independent City), MO",2010,319446,Number of persons,0
"St. Louis (Independent City), MO",2011,319813,Number of persons,0
"St. Louis (Independent City), MO",2012,320243,Number of persons,0
"St. Louis (Independent City), MO",2013,319639,Number of persons,0
"St. Louis (Independent City), MO",2014,318916,Number of persons,0
"St. Louis (Independent City), MO",2015,317877,Number of persons,0
"Beaverhead, MT",2005,8904,Number of persons,0
"Beaverhead, MT",2004,8908,Number of persons,0
"Beaverhead, MT",2015,9248,Number of persons,0
"Beaverhead, MT",2014,9296,Number of persons,0
"Beaverhead, MT",2013,9273,Number of persons,0
"Beaverhead, MT",2012,9338,Number of persons,0
"Beaverhead, MT",2011,9202,Number of persons,0
"Beaverhead, MT",2010,9254,Number of persons,0
"Beaverhead, MT",2009,9200,Number of persons,0
"Beaverhead, MT",2008,9166,Number of persons,0
"Beaverhead, MT",2007,9028,Number of persons,0
"Beaverhead, MT",2006,9012,Number of persons,0
"Big Horn, MT",2004,12731,Number of persons,0
"Big Horn, MT",2005,12634,Number of persons,0
"Big Horn, MT",2006,12540,Number of persons,0
"Big Horn, MT",2007,12549,Number of persons,0
"Big Horn, MT",2008,12564,Number of persons,0
"Big Horn, MT",2009,12747,Number of persons,0
"Big Horn, MT",2010,12912,Number of persons,0
"Big Horn, MT",2011,13058,Number of persons,0
"Big Horn, MT",2012,12994,Number of persons,0
"Big Horn, MT",2013,13111,Number of persons,0
"Big Horn, MT",2014,13337,Number of persons,0
"Big Horn, MT",2015,13305,Number of persons,0
"Blaine, MT",2004,6571,Number of persons,0
"Blaine, MT",2005,6592,Number of persons,0
"Blaine, MT",2006,6536,Number of persons,0
"Blaine, MT",2007,6472,Number of persons,0
"Blaine, MT",2008,6401,Number of persons,0
"Blaine, MT",2009,6445,Number of persons,0
"Blaine, MT",2010,6513,Number of persons,0
"Blaine, MT",2011,6627,Number of persons,0
"Blaine, MT",2012,6778,Number of persons,0
"Blaine, MT",2013,6775,Number of persons,0
"Blaine, MT",2014,6891,Number of persons,0
"Blaine, MT",2015,6907,Number of persons,0
"Broadwater, MT",2009,5496,Number of persons,0
"Broadwater, MT",2010,5640,Number of persons,0
"Broadwater, MT",2011,5767,Number of persons,0
"Broadwater, MT",2012,5836,Number of persons,0
"Broadwater, MT",2013,5788,Number of persons,0
"Broadwater, MT",2014,5801,Number of persons,0
"Broadwater, MT",2015,5898,Number of persons,0
"Broadwater, MT",2004,4711,Number of persons,0
"Broadwater, MT",2005,4775,Number of persons,0
"Broadwater, MT",2006,4958,Number of persons,0
"Broadwater, MT",2007,5089,Number of persons,0
"Broadwater, MT",2008,5261,Number of persons,0
"Carbon, MT",2004,9796,Number of persons,0
"Carbon, MT",2005,9921,Number of persons,0
"Carbon, MT",2006,9916,Number of persons,0
"Carbon, MT",2007,9973,Number of persons,0
"Carbon, MT",2008,9965,Number of persons,0
"Carbon, MT",2009,10033,Number of persons,0
"Carbon, MT",2010,10054,Number of persons,0
"Carbon, MT",2011,10043,Number of persons,0
"Carbon, MT",2012,10058,Number of persons,0
"Carbon, MT",2013,10215,Number of persons,0
"Carbon, MT",2014,10275,Number of persons,0
"Carbon, MT",2015,10204,Number of persons,0
"Carter, MT",2004,1284,Number of persons,0
"Carter, MT",2005,1258,Number of persons,0
"Carter, MT",2006,1227,Number of persons,0
"Carter, MT",2007,1216,Number of persons,0
"Carter, MT",2008,1172,Number of persons,0
"Carter, MT",2009,1180,Number of persons,0
"Carter, MT",2010,1163,Number of persons,0
"Carter, MT",2011,1155,Number of persons,0
"Carter, MT",2012,1192,Number of persons,0
"Carter, MT",2013,1202,Number of persons,0
"Carter, MT",2014,1216,Number of persons,0
"Carter, MT",2015,1229,Number of persons,0
"Cascade, MT",2004,80198,Number of persons,0
"Cascade, MT",2005,80041,Number of persons,0
"Cascade, MT",2006,79984,Number of persons,0
"Cascade, MT",2007,80099,Number of persons,0
"Cascade, MT",2008,80529,Number of persons,0
"Cascade, MT",2009,80680,Number of persons,0
"Cascade, MT",2010,81585,Number of persons,0
"Cascade, MT",2011,82097,Number of persons,0
"Cascade, MT",2012,82310,Number of persons,0
"Cascade, MT",2013,83191,Number of persons,0
"Cascade, MT",2014,83359,Number of persons,0
"Cascade, MT",2015,83491,Number of persons,0
"Chouteau, MT",2004,5729,Number of persons,0
"Chouteau, MT",2005,5708,Number of persons,0
"Chouteau, MT",2006,5709,Number of persons,0
"Chouteau, MT",2007,5746,Number of persons,0
"Chouteau, MT",2008,5774,Number of persons,0
"Chouteau, MT",2009,5793,Number of persons,0
"Chouteau, MT",2010,5815,Number of persons,0
"Chouteau, MT",2011,5836,Number of persons,0
"Chouteau, MT",2012,5978,Number of persons,0
"Chouteau, MT",2013,5918,Number of persons,0
"Chouteau, MT",2014,5987,Number of persons,0
"Chouteau, MT",2015,5880,Number of persons,0
"Custer, MT",2004,11510,Number of persons,0
"Custer, MT",2015,12406,Number of persons,0
"Custer, MT",2014,12271,Number of persons,0
"Custer, MT",2013,12070,Number of persons,0
"Custer, MT",2012,11933,Number of persons,0
"Custer, MT",2011,11830,Number of persons,0
"Custer, MT",2010,11705,Number of persons,0
"Custer, MT",2009,11646,Number of persons,0
"Custer, MT",2008,11515,Number of persons,0
"Custer, MT",2007,11480,Number of persons,0
"Custer, MT",2006,11395,Number of persons,0
"Custer, MT",2005,11423,Number of persons,0
"Daniels, MT",2004,1804,Number of persons,0
"Daniels, MT",2005,1782,Number of persons,0
"Daniels, MT",2006,1748,Number of persons,0
"Daniels, MT",2007,1702,Number of persons,0
"Daniels, MT",2008,1704,Number of persons,0
"Daniels, MT",2009,1732,Number of persons,0
"Daniels, MT",2010,1750,Number of persons,0
"Daniels, MT",2011,1763,Number of persons,0
"Daniels, MT",2012,1780,Number of persons,0
"Daniels, MT",2013,1785,Number of persons,0
"Daniels, MT",2014,1807,Number of persons,0
"Daniels, MT",2015,1762,Number of persons,0
"Dawson, MT",2005,8800,Number of persons,0
"Dawson, MT",2004,8764,Number of persons,0
"Dawson, MT",2015,9801,Number of persons,0
"Dawson, MT",2014,9686,Number of persons,0
"Dawson, MT",2013,9519,Number of persons,0
"Dawson, MT",2012,9325,Number of persons,0
"Dawson, MT",2011,9077,Number of persons,0
"Dawson, MT",2010,8961,Number of persons,0
"Dawson, MT",2009,9008,Number of persons,0
"Dawson, MT",2008,8925,Number of persons,0
"Dawson, MT",2007,8944,Number of persons,0
"Dawson, MT",2006,8853,Number of persons,0
"Deer Lodge, MT",2004,9274,Number of persons,0
"Deer Lodge, MT",2005,9274,Number of persons,0
"Deer Lodge, MT",2006,9180,Number of persons,0
"Deer Lodge, MT",2007,9264,Number of persons,0
"Deer Lodge, MT",2008,9351,Number of persons,0
"Deer Lodge, MT",2009,9260,Number of persons,0
"Deer Lodge, MT",2010,9296,Number of persons,0
"Deer Lodge, MT",2011,9308,Number of persons,0
"Deer Lodge, MT",2012,9267,Number of persons,0
"Deer Lodge, MT",2013,9331,Number of persons,0
"Deer Lodge, MT",2014,9211,Number of persons,0
"Deer Lodge, MT",2015,9221,Number of persons,0
"Fallon, MT",2004,2773,Number of persons,0
"Fallon, MT",2005,2712,Number of persons,0
"Fallon, MT",2006,2722,Number of persons,0
"Fallon, MT",2007,2768,Number of persons,0
"Fallon, MT",2008,2807,Number of persons,0
"Fallon, MT",2009,2882,Number of persons,0
"Fallon, MT",2010,2894,Number of persons,0
"Fallon, MT",2011,2955,Number of persons,0
"Fallon, MT",2012,3072,Number of persons,0
"Fallon, MT",2013,3116,Number of persons,0
"Fallon, MT",2014,3204,Number of persons,0
"Fallon, MT",2015,3289,Number of persons,0
"Fergus, MT",2004,11546,Number of persons,0
"Fergus, MT",2005,11444,Number of persons,0
"Fergus, MT",2006,11501,Number of persons,0
"Fergus, MT",2007,11463,Number of persons,0
"Fergus, MT",2008,11448,Number of persons,0
"Fergus, MT",2009,11571,Number of persons,0
"Fergus, MT",2010,11594,Number of persons,0
"Fergus, MT",2011,11508,Number of persons,0
"Fergus, MT",2012,11474,Number of persons,0
"Fergus, MT",2013,11585,Number of persons,0
"Fergus, MT",2014,11485,Number of persons,0
"Fergus, MT",2015,11499,Number of persons,0
"Flathead, MT",2004,81247,Number of persons,0
"Flathead, MT",2005,83320,Number of persons,0
"Flathead, MT",2006,85759,Number of persons,0
"Flathead, MT",2007,88245,Number of persons,0
"Flathead, MT",2008,90260,Number of persons,0
"Flathead, MT",2009,90910,Number of persons,0
"Flathead, MT",2010,90841,Number of persons,0
"Flathead, MT",2011,91172,Number of persons,0
"Flathead, MT",2012,91430,Number of persons,0
"Flathead, MT",2013,92694,Number of persons,0
"Flathead, MT",2014,94248,Number of persons,0
"Flathead, MT",2015,95446,Number of persons,0
"Gallatin, MT",2004,77124,Number of persons,0
"Gallatin, MT",2015,102238,Number of persons,0
"Gallatin, MT",2014,98564,Number of persons,0
"Gallatin, MT",2013,95581,Number of persons,0
"Gallatin, MT",2012,93098,Number of persons,0
"Gallatin, MT",2011,91671,Number of persons,0
"Gallatin, MT",2010,89713,Number of persons,0
"Gallatin, MT",2009,89187,Number of persons,0
"Gallatin, MT",2008,88932,Number of persons,0
"Gallatin, MT",2007,86620,Number of persons,0
"Gallatin, MT",2006,83984,Number of persons,0
"Gallatin, MT",2005,80310,Number of persons,0
"Garfield, MT",2004,1236,Number of persons,0
"Garfield, MT",2005,1202,Number of persons,0
"Garfield, MT",2006,1233,Number of persons,0
"Garfield, MT",2007,1234,Number of persons,0
"Garfield, MT",2008,1205,Number of persons,0
"Garfield, MT",2009,1240,Number of persons,0
"Garfield, MT",2010,1190,Number of persons,0
"Garfield, MT",2011,1242,Number of persons,0
"Garfield, MT",2012,1223,Number of persons,0
"Garfield, MT",2013,1223,Number of persons,0
"Garfield, MT",2014,1233,Number of persons,0
"Garfield, MT",2015,1232,Number of persons,0
"Glacier, MT",2004,13388,Number of persons,0
"Glacier, MT",2005,13264,Number of persons,0
"Glacier, MT",2006,13250,Number of persons,0
"Glacier, MT",2007,13179,Number of persons,0
"Glacier, MT",2008,13109,Number of persons,0
"Glacier, MT",2009,13266,Number of persons,0
"Glacier, MT",2010,13425,Number of persons,0
"Glacier, MT",2011,13599,Number of persons,0
"Glacier, MT",2012,13706,Number of persons,0
"Glacier, MT",2013,13843,Number of persons,0
"Glacier, MT",2014,13776,Number of persons,0
"Glacier, MT",2015,13726,Number of persons,0
"Golden Valley, MT",2004,1001,Number of persons,0
"Golden Valley, MT",2005,1014,Number of persons,0
"Golden Valley, MT",2006,973,Number of persons,0
"Golden Valley, MT",2007,964,Number of persons,0
"Golden Valley, MT",2008,890,Number of persons,0
"Golden Valley, MT",2009,897,Number of persons,0
"Golden Valley, MT",2010,879,Number of persons,0
"Golden Valley, MT",2011,829,Number of persons,0
"Golden Valley, MT",2012,825,Number of persons,0
"Golden Valley, MT",2013,844,Number of persons,0
"Golden Valley, MT",2014,838,Number of persons,0
"Golden Valley, MT",2015,814,Number of persons,0
"Granite, MT",2004,2943,Number of persons,0
"Granite, MT",2005,3009,Number of persons,0
"Granite, MT",2006,3013,Number of persons,0
"Granite, MT",2007,3039,Number of persons,0
"Granite, MT",2008,3031,Number of persons,0
"Granite, MT",2009,3057,Number of persons,0
"Granite, MT",2010,3073,Number of persons,0
"Granite, MT",2011,3076,Number of persons,0
"Granite, MT",2012,3038,Number of persons,0
"Granite, MT",2013,3064,Number of persons,0
"Granite, MT",2014,3140,Number of persons,0
"Granite, MT",2015,3156,Number of persons,0
"Hill, MT",2004,15947,Number of persons,0
"Hill, MT",2015,16380,Number of persons,0
"Hill, MT",2014,16456,Number of persons,0
"Hill, MT",2013,16500,Number of persons,0
"Hill, MT",2012,16372,Number of persons,0
"Hill, MT",2011,16379,Number of persons,0
"Hill, MT",2010,16148,Number of persons,0
"Hill, MT",2009,15981,Number of persons,0
"Hill, MT",2008,15889,Number of persons,0
"Hill, MT",2007,16031,Number of persons,0
"Hill, MT",2006,15981,Number of persons,0
"Hill, MT",2005,15870,Number of persons,0
"Jefferson, MT",2004,10511,Number of persons,0
"Jefferson, MT",2005,10709,Number of persons,0
"Jefferson, MT",2006,10801,Number of persons,0
"Jefferson, MT",2007,11040,Number of persons,0
"Jefferson, MT",2008,11203,Number of persons,0
"Jefferson, MT",2009,11364,Number of persons,0
"Jefferson, MT",2010,11401,Number of persons,0
"Jefferson, MT",2011,11348,Number of persons,0
"Jefferson, MT",2012,11274,Number of persons,0
"Jefferson, MT",2013,11391,Number of persons,0
"Jefferson, MT",2014,11418,Number of persons,0
"Jefferson, MT",2015,11468,Number of persons,0
"Judith Basin, MT",2009,2076,Number of persons,0
"Judith Basin, MT",2010,2076,Number of persons,0
"Judith Basin, MT",2011,2014,Number of persons,0
"Judith Basin, MT",2012,2011,Number of persons,0
"Judith Basin, MT",2013,2009,Number of persons,0
"Judith Basin, MT",2014,1994,Number of persons,0
"Judith Basin, MT",2015,1943,Number of persons,0
"Judith Basin, MT",2004,2196,Number of persons,0
"Judith Basin, MT",2005,2161,Number of persons,0
"Judith Basin, MT",2006,2146,Number of persons,0
"Judith Basin, MT",2007,2083,Number of persons,0
"Judith Basin, MT",2008,2071,Number of persons,0
"Lake, MT",2004,27634,Number of persons,0
"Lake, MT",2005,28023,Number of persons,0
"Lake, MT",2006,28283,Number of persons,0
"Lake, MT",2007,28235,Number of persons,0
"Lake, MT",2008,28515,Number of persons,0
"Lake, MT",2009,28668,Number of persons,0
"Lake, MT",2010,28798,Number of persons,0
"Lake, MT",2011,29015,Number of persons,0
"Lake, MT",2012,29079,Number of persons,0
"Lake, MT",2013,29221,Number of persons,0
"Lake, MT",2014,29345,Number of persons,0
"Lake, MT",2015,29617,Number of persons,0
"Lewis and Clark, MT",2013,65536,Number of persons,0
"Lewis and Clark, MT",2014,66103,Number of persons,0
"Lewis and Clark, MT",2015,66729,Number of persons,0
"Lewis and Clark, MT",2004,58041,Number of persons,0
"Lewis and Clark, MT",2005,58529,Number of persons,0
"Lewis and Clark, MT",2006,59529,Number of persons,0
"Lewis and Clark, MT",2007,60646,Number of persons,0
"Lewis and Clark, MT",2008,61747,Number of persons,0
"Lewis and Clark, MT",2009,62671,Number of persons,0
"Lewis and Clark, MT",2010,63598,Number of persons,0
"Lewis and Clark, MT",2011,64383,Number of persons,0
"Lewis and Clark, MT",2012,64938,Number of persons,0
"Liberty, MT",2004,2263,Number of persons,0
"Liberty, MT",2005,2266,Number of persons,0
"Liberty, MT",2006,2216,Number of persons,0
"Liberty, MT",2007,2236,Number of persons,0
"Liberty, MT",2008,2225,Number of persons,0
"Liberty, MT",2009,2283,Number of persons,0
"Liberty, MT",2010,2338,Number of persons,0
"Liberty, MT",2011,2327,Number of persons,0
"Liberty, MT",2012,2298,Number of persons,0
"Liberty, MT",2013,2226,Number of persons,0
"Liberty, MT",2014,2173,Number of persons,0
"Liberty, MT",2015,2174,Number of persons,0
"Lincoln, MT",2004,18991,Number of persons,0
"Lincoln, MT",2005,19180,Number of persons,0
"Lincoln, MT",2006,19228,Number of persons,0
"Lincoln, MT",2007,19440,Number of persons,0
"Lincoln, MT",2008,19541,Number of persons,0
"Lincoln, MT",2009,19657,Number of persons,0
"Lincoln, MT",2010,19678,Number of persons,0
"Lincoln, MT",2011,19557,Number of persons,0
"Lincoln, MT",2012,19365,Number of persons,0
"Lincoln, MT",2013,19251,Number of persons,0
"Lincoln, MT",2014,18967,Number of persons,0
"Lincoln, MT",2015,18791,Number of persons,0
"McCone, MT",2004,1781,Number of persons,0
"McCone, MT",2005,1778,Number of persons,0
"McCone, MT",2006,1765,Number of persons,0
"McCone, MT",2007,1767,Number of persons,0
"McCone, MT",2008,1720,Number of persons,0
"McCone, MT",2009,1705,Number of persons,0
"McCone, MT",2010,1747,Number of persons,0
"McCone, MT",2011,1720,Number of persons,0
"McCone, MT",2012,1719,Number of persons,0
"McCone, MT",2013,1742,Number of persons,0
"McCone, MT",2014,1749,Number of persons,0
"McCone, MT",2015,1742,Number of persons,0
"Madison, MT",2004,6999,Number of persons,0
"Madison, MT",2005,7211,Number of persons,0
"Madison, MT",2006,7343,Number of persons,0
"Madison, MT",2007,7560,Number of persons,0
"Madison, MT",2008,7674,Number of persons,0
"Madison, MT",2009,7674,Number of persons,0
"Madison, MT",2010,7690,Number of persons,0
"Madison, MT",2011,7612,Number of persons,0
"Madison, MT",2012,7608,Number of persons,0
"Madison, MT",2013,7597,Number of persons,0
"Madison, MT",2014,7722,Number of persons,0
"Madison, MT",2015,7894,Number of persons,0
"Meagher, MT",2004,1935,Number of persons,0
"Meagher, MT",2005,1899,Number of persons,0
"Meagher, MT",2006,1923,Number of persons,0
"Meagher, MT",2007,1908,Number of persons,0
"Meagher, MT",2008,1893,Number of persons,0
"Meagher, MT",2009,1897,Number of persons,0
"Meagher, MT",2010,1880,Number of persons,0
"Meagher, MT",2011,1889,Number of persons,0
"Meagher, MT",2012,1908,Number of persons,0
"Meagher, MT",2013,1935,Number of persons,0
"Meagher, MT",2014,1896,Number of persons,0
"Meagher, MT",2015,1869,Number of persons,0
"Mineral, MT",2004,3985,Number of persons,0
"Mineral, MT",2005,4133,Number of persons,0
"Mineral, MT",2006,4211,Number of persons,0
"Mineral, MT",2007,4156,Number of persons,0
"Mineral, MT",2008,4177,Number of persons,0
"Mineral, MT",2009,4200,Number of persons,0
"Mineral, MT",2010,4230,Number of persons,0
"Mineral, MT",2011,4223,Number of persons,0
"Mineral, MT",2012,4134,Number of persons,0
"Mineral, MT",2013,4236,Number of persons,0
"Mineral, MT",2014,4204,Number of persons,0
"Mineral, MT",2015,4204,Number of persons,0
"Missoula, MT",2014,111616,Number of persons,0
"Missoula, MT",2013,110996,Number of persons,0
"Missoula, MT",2012,110423,Number of persons,0
"Missoula, MT",2011,109896,Number of persons,0
"Missoula, MT",2010,109397,Number of persons,0
"Missoula, MT",2009,108717,Number of persons,0
"Missoula, MT",2008,107747,Number of persons,0
"Missoula, MT",2007,106110,Number of persons,0
"Missoula, MT",2006,104372,Number of persons,0
"Missoula, MT",2005,102298,Number of persons,0
"Missoula, MT",2004,100934,Number of persons,0
"Missoula, MT",2015,112647,Number of persons,0
"Musselshell, MT",2004,4370,Number of persons,0
"Musselshell, MT",2005,4323,Number of persons,0
"Musselshell, MT",2006,4398,Number of persons,0
"Musselshell, MT",2007,4394,Number of persons,0
"Musselshell, MT",2008,4423,Number of persons,0
"Musselshell, MT",2009,4478,Number of persons,0
"Musselshell, MT",2010,4557,Number of persons,0
"Musselshell, MT",2011,4757,Number of persons,0
"Musselshell, MT",2012,4710,Number of persons,0
"Musselshell, MT",2013,4709,Number of persons,0
"Musselshell, MT",2014,4679,Number of persons,0
"Musselshell, MT",2015,4670,Number of persons,0
"Park, MT",2004,15509,Number of persons,0
"Park, MT",2005,15629,Number of persons,0
"Park, MT",2006,15690,Number of persons,0
"Park, MT",2007,15828,Number of persons,0
"Park, MT",2008,15896,Number of persons,0
"Park, MT",2009,15738,Number of persons,0
"Park, MT",2010,15605,Number of persons,0
"Park, MT",2011,15561,Number of persons,0
"Park, MT",2012,15686,Number of persons,0
"Park, MT",2013,15834,Number of persons,0
"Park, MT",2014,16096,Number of persons,0
"Park, MT",2015,16225,Number of persons,0
"Petroleum, MT",2004,519,Number of persons,0
"Petroleum, MT",2005,492,Number of persons,0
